State,State Code,County,County Code,Year,Year Code,Month,Month Code,Avg Fine Particulate Matter (µg/m³),Cases
Arizona,4.0,Apache,4001.0,2003,2003.0,Jan,1,14.188,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Feb,2,8.9236,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Mar,3,8.8131,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Apr,4,5.6767,0
Arizona,4.0,Apache,4001.0,2003,2003.0,May,5,10.2153,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Jun,6,8.3975,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Jul,7,10.563,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Aug,8,7.6178,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Sep,9,8.3071,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Oct,10,10.1229,1
Arizona,4.0,Apache,4001.0,2003,2003.0,Nov,11,8.356,0
Arizona,4.0,Apache,4001.0,2003,2003.0,Dec,12,11.9015,0
Arizona,4.0,Apache,4001.0,2004,2004.0,Jan,1,12.3205,0
Arizona,4.0,Apache,4001.0,2004,2004.0,Feb,2,9.048,0
Arizona,4.0,Apache,4001.0,2004,2004.0,Mar,3,8.1759,0
Arizona,4.0,Apache,4001.0,2004,2004.0,Apr,4,7.1904,1
Arizona,4.0,Apache,4001.0,2004,2004.0,May,5,7.4761,0
Arizona,4.0,Apache,4001.0,2004,2004.0,Jun,6,7.9604,0
Arizona,4.0,Apache,4001.0,2004,2004.0,Jul,7,9.1968,1
Arizona,4.0,Apache,4001.0,2004,2004.0,Aug,8,7.1052,2
Arizona,4.0,Apache,4001.0,2004,2004.0,Sep,9,8.5628,1
Arizona,4.0,Apache,4001.0,2004,2004.0,Oct,10,6.4973,1
Arizona,4.0,Apache,4001.0,2004,2004.0,Nov,11,7.8906,0
Arizona,4.0,Apache,4001.0,2004,2004.0,Dec,12,11.4192,1
Arizona,4.0,Apache,4001.0,2005,2005.0,Jan,1,9.9296,1
Arizona,4.0,Apache,4001.0,2005,2005.0,Feb,2,7.4738,0
Arizona,4.0,Apache,4001.0,2005,2005.0,Mar,3,6.2491,0
Arizona,4.0,Apache,4001.0,2005,2005.0,Apr,4,6.6923,0
Arizona,4.0,Apache,4001.0,2005,2005.0,May,5,6.4572,0
Arizona,4.0,Apache,4001.0,2005,2005.0,Jun,6,9.7258,0
Arizona,4.0,Apache,4001.0,2005,2005.0,Jul,7,10.9981,0
Arizona,4.0,Apache,4001.0,2005,2005.0,Aug,8,8.2298,1
Arizona,4.0,Apache,4001.0,2005,2005.0,Sep,9,8.4756,0
Arizona,4.0,Apache,4001.0,2005,2005.0,Oct,10,8.3811,1
Arizona,4.0,Apache,4001.0,2005,2005.0,Nov,11,9.7011,0
Arizona,4.0,Apache,4001.0,2005,2005.0,Dec,12,12.4586,0
Arizona,4.0,Apache,4001.0,2006,2006.0,Jan,1,9.6257,0
Arizona,4.0,Apache,4001.0,2006,2006.0,Feb,2,9.4116,0
Arizona,4.0,Apache,4001.0,2006,2006.0,Mar,3,6.564,0
Arizona,4.0,Apache,4001.0,2006,2006.0,Apr,4,5.8597,0
Arizona,4.0,Apache,4001.0,2006,2006.0,May,5,7.5896,1
Arizona,4.0,Apache,4001.0,2006,2006.0,Jun,6,9.1725,0
Arizona,4.0,Apache,4001.0,2006,2006.0,Jul,7,8.5972,1
Arizona,4.0,Apache,4001.0,2006,2006.0,Aug,8,6.8818,0
Arizona,4.0,Apache,4001.0,2006,2006.0,Sep,9,6.7804,0
Arizona,4.0,Apache,4001.0,2006,2006.0,Oct,10,6.4192,0
Arizona,4.0,Apache,4001.0,2006,2006.0,Nov,11,9.3217,1
Arizona,4.0,Apache,4001.0,2006,2006.0,Dec,12,11.6432,1
Arizona,4.0,Apache,4001.0,2007,2007.0,Jan,1,13.4703,0
Arizona,4.0,Apache,4001.0,2007,2007.0,Feb,2,9.2227,0
Arizona,4.0,Apache,4001.0,2007,2007.0,Mar,3,6.0255,0
Arizona,4.0,Apache,4001.0,2007,2007.0,Apr,4,6.5003,1
Arizona,4.0,Apache,4001.0,2007,2007.0,May,5,5.9209,0
Arizona,4.0,Apache,4001.0,2007,2007.0,Jun,6,7.4329,0
Arizona,4.0,Apache,4001.0,2007,2007.0,Jul,7,8.6596,0
Arizona,4.0,Apache,4001.0,2007,2007.0,Aug,8,9.3424,1
Arizona,4.0,Apache,4001.0,2007,2007.0,Sep,9,7.7359,3
Arizona,4.0,Apache,4001.0,2007,2007.0,Oct,10,7.9777,0
Arizona,4.0,Apache,4001.0,2007,2007.0,Nov,11,11.3146,0
Arizona,4.0,Apache,4001.0,2007,2007.0,Dec,12,9.9564,0
Arizona,4.0,Apache,4001.0,2008,2008.0,Jan,1,9.3351,0
Arizona,4.0,Apache,4001.0,2008,2008.0,Feb,2,9.3522,1
Arizona,4.0,Apache,4001.0,2008,2008.0,Mar,3,7.4833,2
Arizona,4.0,Apache,4001.0,2008,2008.0,Apr,4,8.2247,0
Arizona,4.0,Apache,4001.0,2008,2008.0,May,5,8.2248,0
Arizona,4.0,Apache,4001.0,2008,2008.0,Jun,6,8.3791,0
Arizona,4.0,Apache,4001.0,2008,2008.0,Jul,7,14.4625,0
Arizona,4.0,Apache,4001.0,2008,2008.0,Aug,8,11.6515,1
Arizona,4.0,Apache,4001.0,2008,2008.0,Sep,9,12.8215,0
Arizona,4.0,Apache,4001.0,2008,2008.0,Oct,10,11.5833,1
Arizona,4.0,Apache,4001.0,2008,2008.0,Nov,11,11.1248,1
Arizona,4.0,Apache,4001.0,2008,2008.0,Dec,12,11.7781,1
Arizona,4.0,Apache,4001.0,2009,2009.0,Jan,1,17.0948,1
Arizona,4.0,Apache,4001.0,2009,2009.0,Feb,2,9.7381,1
Arizona,4.0,Apache,4001.0,2009,2009.0,Mar,3,8.7015,3
Arizona,4.0,Apache,4001.0,2009,2009.0,Apr,4,9.0648,0
Arizona,4.0,Apache,4001.0,2009,2009.0,May,5,11.2755,0
Arizona,4.0,Apache,4001.0,2009,2009.0,Jun,6,12.2188,0
Arizona,4.0,Apache,4001.0,2009,2009.0,Jul,7,13.9612,2
Arizona,4.0,Apache,4001.0,2009,2009.0,Aug,8,13.5105,2
Arizona,4.0,Apache,4001.0,2009,2009.0,Sep,9,12.1898,1
Arizona,4.0,Apache,4001.0,2009,2009.0,Oct,10,9.0301,0
Arizona,4.0,Apache,4001.0,2009,2009.0,Nov,11,16.3363,0
Arizona,4.0,Apache,4001.0,2009,2009.0,Dec,12,16.2273,1
Arizona,4.0,Apache,4001.0,2010,2010.0,Jan,1,14.183,1
Arizona,4.0,Apache,4001.0,2010,2010.0,Feb,2,9.4572,4
Arizona,4.0,Apache,4001.0,2010,2010.0,Mar,3,9.3785,2
Arizona,4.0,Apache,4001.0,2010,2010.0,Apr,4,9.3234,2
Arizona,4.0,Apache,4001.0,2010,2010.0,May,5,6.372,4
Arizona,4.0,Apache,4001.0,2010,2010.0,Jun,6,8.3634,0
Arizona,4.0,Apache,4001.0,2010,2010.0,Jul,7,8.9201,2
Arizona,4.0,Apache,4001.0,2010,2010.0,Aug,8,8.9454,3
Arizona,4.0,Apache,4001.0,2010,2010.0,Sep,9,8.7705,0
Arizona,4.0,Apache,4001.0,2010,2010.0,Oct,10,8.6754,2
Arizona,4.0,Apache,4001.0,2010,2010.0,Nov,11,10.2219,2
Arizona,4.0,Apache,4001.0,2010,2010.0,Dec,12,14.3754,1
Arizona,4.0,Apache,4001.0,2011,2011.0,Jan,1,16.1413,1
Arizona,4.0,Apache,4001.0,2011,2011.0,Feb,2,9.668,1
Arizona,4.0,Apache,4001.0,2011,2011.0,Mar,3,7.8545,0
Arizona,4.0,Apache,4001.0,2011,2011.0,Apr,4,6.3423,3
Arizona,4.0,Apache,4001.0,2011,2011.0,May,5,6.8558,3
Arizona,4.0,Apache,4001.0,2011,2011.0,Jun,6,9.2895,1
Arizona,4.0,Apache,4001.0,2011,2011.0,Jul,7,10.9851,0
Arizona,4.0,Apache,4001.0,2011,2011.0,Aug,8,9.8294,4
Arizona,4.0,Apache,4001.0,2011,2011.0,Sep,9,9.1557,1
Arizona,4.0,Apache,4001.0,2011,2011.0,Oct,10,8.7946,2
Arizona,4.0,Apache,4001.0,2011,2011.0,Nov,11,8.1853,1
Arizona,4.0,Apache,4001.0,2011,2011.0,Dec,12,14.5347,2
Arizona,4.0,Cochise,4003.0,2003,2003.0,Jan,1,14.3344,1
Arizona,4.0,Cochise,4003.0,2003,2003.0,Feb,2,9.0172,2
Arizona,4.0,Cochise,4003.0,2003,2003.0,Mar,3,10.8141,0
Arizona,4.0,Cochise,4003.0,2003,2003.0,Apr,4,8.5362,0
Arizona,4.0,Cochise,4003.0,2003,2003.0,May,5,13.2445,0
Arizona,4.0,Cochise,4003.0,2003,2003.0,Jun,6,10.4757,0
Arizona,4.0,Cochise,4003.0,2003,2003.0,Jul,7,11.3649,2
Arizona,4.0,Cochise,4003.0,2003,2003.0,Aug,8,9.471,0
Arizona,4.0,Cochise,4003.0,2003,2003.0,Sep,9,10.0147,0
Arizona,4.0,Cochise,4003.0,2003,2003.0,Oct,10,12.2108,0
Arizona,4.0,Cochise,4003.0,2003,2003.0,Nov,11,9.8944,0
Arizona,4.0,Cochise,4003.0,2003,2003.0,Dec,12,11.9235,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Jan,1,10.6033,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Feb,2,9.6492,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Mar,3,10.9564,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Apr,4,9.0016,1
Arizona,4.0,Cochise,4003.0,2004,2004.0,May,5,9.2589,2
Arizona,4.0,Cochise,4003.0,2004,2004.0,Jun,6,9.7128,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Jul,7,9.7239,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Aug,8,9.31,1
Arizona,4.0,Cochise,4003.0,2004,2004.0,Sep,9,11.0786,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Oct,10,8.2352,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Nov,11,7.5761,0
Arizona,4.0,Cochise,4003.0,2004,2004.0,Dec,12,10.1485,0
Arizona,4.0,Cochise,4003.0,2005,2005.0,Jan,1,8.438,0
Arizona,4.0,Cochise,4003.0,2005,2005.0,Feb,2,7.0659,1
Arizona,4.0,Cochise,4003.0,2005,2005.0,Mar,3,8.0846,0
Arizona,4.0,Cochise,4003.0,2005,2005.0,Apr,4,9.3768,1
Arizona,4.0,Cochise,4003.0,2005,2005.0,May,5,9.9665,1
Arizona,4.0,Cochise,4003.0,2005,2005.0,Jun,6,11.9637,2
Arizona,4.0,Cochise,4003.0,2005,2005.0,Jul,7,10.7677,0
Arizona,4.0,Cochise,4003.0,2005,2005.0,Aug,8,9.8932,2
Arizona,4.0,Cochise,4003.0,2005,2005.0,Sep,9,10.1092,1
Arizona,4.0,Cochise,4003.0,2005,2005.0,Oct,10,10.8057,1
Arizona,4.0,Cochise,4003.0,2005,2005.0,Nov,11,11.0814,3
Arizona,4.0,Cochise,4003.0,2005,2005.0,Dec,12,12.6056,1
Arizona,4.0,Cochise,4003.0,2006,2006.0,Jan,1,10.5602,3
Arizona,4.0,Cochise,4003.0,2006,2006.0,Feb,2,9.8541,4
Arizona,4.0,Cochise,4003.0,2006,2006.0,Mar,3,8.1082,1
Arizona,4.0,Cochise,4003.0,2006,2006.0,Apr,4,8.6743,1
Arizona,4.0,Cochise,4003.0,2006,2006.0,May,5,9.987,5
Arizona,4.0,Cochise,4003.0,2006,2006.0,Jun,6,11.7266,3
Arizona,4.0,Cochise,4003.0,2006,2006.0,Jul,7,8.5653,0
Arizona,4.0,Cochise,4003.0,2006,2006.0,Aug,8,8.2001,1
Arizona,4.0,Cochise,4003.0,2006,2006.0,Sep,9,7.1953,0
Arizona,4.0,Cochise,4003.0,2006,2006.0,Oct,10,7.8926,3
Arizona,4.0,Cochise,4003.0,2006,2006.0,Nov,11,9.9794,0
Arizona,4.0,Cochise,4003.0,2006,2006.0,Dec,12,10.8601,0
Arizona,4.0,Cochise,4003.0,2007,2007.0,Jan,1,9.3024,3
Arizona,4.0,Cochise,4003.0,2007,2007.0,Feb,2,10.1292,3
Arizona,4.0,Cochise,4003.0,2007,2007.0,Mar,3,7.8943,3
Arizona,4.0,Cochise,4003.0,2007,2007.0,Apr,4,8.5317,2
Arizona,4.0,Cochise,4003.0,2007,2007.0,May,5,7.9415,3
Arizona,4.0,Cochise,4003.0,2007,2007.0,Jun,6,11.3023,2
Arizona,4.0,Cochise,4003.0,2007,2007.0,Jul,7,10.44,3
Arizona,4.0,Cochise,4003.0,2007,2007.0,Aug,8,11.7636,1
Arizona,4.0,Cochise,4003.0,2007,2007.0,Sep,9,10.3934,1
Arizona,4.0,Cochise,4003.0,2007,2007.0,Oct,10,11.6465,3
Arizona,4.0,Cochise,4003.0,2007,2007.0,Nov,11,15.0775,4
Arizona,4.0,Cochise,4003.0,2007,2007.0,Dec,12,11.6371,4
Arizona,4.0,Cochise,4003.0,2008,2008.0,Jan,1,9.4012,2
Arizona,4.0,Cochise,4003.0,2008,2008.0,Feb,2,10.186,1
Arizona,4.0,Cochise,4003.0,2008,2008.0,Mar,3,11.4621,1
Arizona,4.0,Cochise,4003.0,2008,2008.0,Apr,4,12.6881,1
Arizona,4.0,Cochise,4003.0,2008,2008.0,May,5,11.583,1
Arizona,4.0,Cochise,4003.0,2008,2008.0,Jun,6,11.0894,3
Arizona,4.0,Cochise,4003.0,2008,2008.0,Jul,7,15.8761,1
Arizona,4.0,Cochise,4003.0,2008,2008.0,Aug,8,12.809,1
Arizona,4.0,Cochise,4003.0,2008,2008.0,Sep,9,15.2106,1
Arizona,4.0,Cochise,4003.0,2008,2008.0,Oct,10,14.431,2
Arizona,4.0,Cochise,4003.0,2008,2008.0,Nov,11,13.2454,1
Arizona,4.0,Cochise,4003.0,2008,2008.0,Dec,12,10.751,2
Arizona,4.0,Cochise,4003.0,2009,2009.0,Jan,1,15.8332,1
Arizona,4.0,Cochise,4003.0,2009,2009.0,Feb,2,9.8943,3
Arizona,4.0,Cochise,4003.0,2009,2009.0,Mar,3,12.2172,2
Arizona,4.0,Cochise,4003.0,2009,2009.0,Apr,4,11.5047,4
Arizona,4.0,Cochise,4003.0,2009,2009.0,May,5,12.8864,1
Arizona,4.0,Cochise,4003.0,2009,2009.0,Jun,6,12.9544,4
Arizona,4.0,Cochise,4003.0,2009,2009.0,Jul,7,14.5788,4
Arizona,4.0,Cochise,4003.0,2009,2009.0,Aug,8,14.1783,5
Arizona,4.0,Cochise,4003.0,2009,2009.0,Sep,9,12.731,3
Arizona,4.0,Cochise,4003.0,2009,2009.0,Oct,10,10.355,4
Arizona,4.0,Cochise,4003.0,2009,2009.0,Nov,11,15.3548,6
Arizona,4.0,Cochise,4003.0,2009,2009.0,Dec,12,12.6522,2
Arizona,4.0,Cochise,4003.0,2010,2010.0,Jan,1,13.5055,2
Arizona,4.0,Cochise,4003.0,2010,2010.0,Feb,2,10.0054,5
Arizona,4.0,Cochise,4003.0,2010,2010.0,Mar,3,10.3203,5
Arizona,4.0,Cochise,4003.0,2010,2010.0,Apr,4,10.608,3
Arizona,4.0,Cochise,4003.0,2010,2010.0,May,5,8.206,5
Arizona,4.0,Cochise,4003.0,2010,2010.0,Jun,6,9.8974,5
Arizona,4.0,Cochise,4003.0,2010,2010.0,Jul,7,8.3596,2
Arizona,4.0,Cochise,4003.0,2010,2010.0,Aug,8,8.3897,5
Arizona,4.0,Cochise,4003.0,2010,2010.0,Sep,9,8.2077,2
Arizona,4.0,Cochise,4003.0,2010,2010.0,Oct,10,8.262,5
Arizona,4.0,Cochise,4003.0,2010,2010.0,Nov,11,10.3518,6
Arizona,4.0,Cochise,4003.0,2010,2010.0,Dec,12,14.5315,3
Arizona,4.0,Cochise,4003.0,2011,2011.0,Jan,1,14.3513,7
Arizona,4.0,Cochise,4003.0,2011,2011.0,Feb,2,8.9705,3
Arizona,4.0,Cochise,4003.0,2011,2011.0,Mar,3,8.9904,7
Arizona,4.0,Cochise,4003.0,2011,2011.0,Apr,4,7.6985,5
Arizona,4.0,Cochise,4003.0,2011,2011.0,May,5,7.7086,8
Arizona,4.0,Cochise,4003.0,2011,2011.0,Jun,6,10.0926,6
Arizona,4.0,Cochise,4003.0,2011,2011.0,Jul,7,9.4093,4
Arizona,4.0,Cochise,4003.0,2011,2011.0,Aug,8,9.0446,10
Arizona,4.0,Cochise,4003.0,2011,2011.0,Sep,9,8.2141,7
Arizona,4.0,Cochise,4003.0,2011,2011.0,Oct,10,8.529,4
Arizona,4.0,Cochise,4003.0,2011,2011.0,Nov,11,7.9946,5
Arizona,4.0,Cochise,4003.0,2011,2011.0,Dec,12,12.6143,5
Arizona,4.0,Coconino,4005.0,2003,2003.0,Jan,1,17.0737,1
Arizona,4.0,Coconino,4005.0,2003,2003.0,Feb,2,9.7497,0
Arizona,4.0,Coconino,4005.0,2003,2003.0,Mar,3,10.1248,1
Arizona,4.0,Coconino,4005.0,2003,2003.0,Apr,4,6.0595,0
Arizona,4.0,Coconino,4005.0,2003,2003.0,May,5,11.4986,1
Arizona,4.0,Coconino,4005.0,2003,2003.0,Jun,6,9.5299,0
Arizona,4.0,Coconino,4005.0,2003,2003.0,Jul,7,11.7576,2
Arizona,4.0,Coconino,4005.0,2003,2003.0,Aug,8,8.3785,1
Arizona,4.0,Coconino,4005.0,2003,2003.0,Sep,9,10.7575,1
Arizona,4.0,Coconino,4005.0,2003,2003.0,Oct,10,13.2258,1
Arizona,4.0,Coconino,4005.0,2003,2003.0,Nov,11,10.4333,1
Arizona,4.0,Coconino,4005.0,2003,2003.0,Dec,12,13.5226,2
Arizona,4.0,Coconino,4005.0,2004,2004.0,Jan,1,15.2888,0
Arizona,4.0,Coconino,4005.0,2004,2004.0,Feb,2,10.1707,0
Arizona,4.0,Coconino,4005.0,2004,2004.0,Mar,3,10.4997,0
Arizona,4.0,Coconino,4005.0,2004,2004.0,Apr,4,8.3074,0
Arizona,4.0,Coconino,4005.0,2004,2004.0,May,5,8.1993,1
Arizona,4.0,Coconino,4005.0,2004,2004.0,Jun,6,9.1698,1
Arizona,4.0,Coconino,4005.0,2004,2004.0,Jul,7,10.1491,1
Arizona,4.0,Coconino,4005.0,2004,2004.0,Aug,8,8.4749,1
Arizona,4.0,Coconino,4005.0,2004,2004.0,Sep,9,9.6728,0
Arizona,4.0,Coconino,4005.0,2004,2004.0,Oct,10,8.1075,1
Arizona,4.0,Coconino,4005.0,2004,2004.0,Nov,11,10.2096,1
Arizona,4.0,Coconino,4005.0,2004,2004.0,Dec,12,12.9907,1
Arizona,4.0,Coconino,4005.0,2005,2005.0,Jan,1,11.838,2
Arizona,4.0,Coconino,4005.0,2005,2005.0,Feb,2,8.933,0
Arizona,4.0,Coconino,4005.0,2005,2005.0,Mar,3,7.4376,1
Arizona,4.0,Coconino,4005.0,2005,2005.0,Apr,4,7.7061,1
Arizona,4.0,Coconino,4005.0,2005,2005.0,May,5,7.4428,1
Arizona,4.0,Coconino,4005.0,2005,2005.0,Jun,6,10.5412,1
Arizona,4.0,Coconino,4005.0,2005,2005.0,Jul,7,12.2691,2
Arizona,4.0,Coconino,4005.0,2005,2005.0,Aug,8,9.9252,0
Arizona,4.0,Coconino,4005.0,2005,2005.0,Sep,9,10.0064,0
Arizona,4.0,Coconino,4005.0,2005,2005.0,Oct,10,9.9327,1
Arizona,4.0,Coconino,4005.0,2005,2005.0,Nov,11,11.4411,0
Arizona,4.0,Coconino,4005.0,2005,2005.0,Dec,12,14.9885,1
Arizona,4.0,Coconino,4005.0,2006,2006.0,Jan,1,11.4895,1
Arizona,4.0,Coconino,4005.0,2006,2006.0,Feb,2,11.7325,0
Arizona,4.0,Coconino,4005.0,2006,2006.0,Mar,3,6.9868,0
Arizona,4.0,Coconino,4005.0,2006,2006.0,Apr,4,5.8772,1
Arizona,4.0,Coconino,4005.0,2006,2006.0,May,5,7.8704,0
Arizona,4.0,Coconino,4005.0,2006,2006.0,Jun,6,9.1622,0
Arizona,4.0,Coconino,4005.0,2006,2006.0,Jul,7,9.4997,1
Arizona,4.0,Coconino,4005.0,2006,2006.0,Aug,8,7.9263,2
Arizona,4.0,Coconino,4005.0,2006,2006.0,Sep,9,8.251,1
Arizona,4.0,Coconino,4005.0,2006,2006.0,Oct,10,7.3373,0
Arizona,4.0,Coconino,4005.0,2006,2006.0,Nov,11,10.4372,1
Arizona,4.0,Coconino,4005.0,2006,2006.0,Dec,12,13.6559,4
Arizona,4.0,Coconino,4005.0,2007,2007.0,Jan,1,15.309,0
Arizona,4.0,Coconino,4005.0,2007,2007.0,Feb,2,10.4361,3
Arizona,4.0,Coconino,4005.0,2007,2007.0,Mar,3,7.6268,1
Arizona,4.0,Coconino,4005.0,2007,2007.0,Apr,4,7.1034,1
Arizona,4.0,Coconino,4005.0,2007,2007.0,May,5,7.006,1
Arizona,4.0,Coconino,4005.0,2007,2007.0,Jun,6,8.3213,0
Arizona,4.0,Coconino,4005.0,2007,2007.0,Jul,7,9.7833,0
Arizona,4.0,Coconino,4005.0,2007,2007.0,Aug,8,10.0718,3
Arizona,4.0,Coconino,4005.0,2007,2007.0,Sep,9,8.4078,0
Arizona,4.0,Coconino,4005.0,2007,2007.0,Oct,10,9.5714,2
Arizona,4.0,Coconino,4005.0,2007,2007.0,Nov,11,12.706,1
Arizona,4.0,Coconino,4005.0,2007,2007.0,Dec,12,11.1791,1
Arizona,4.0,Coconino,4005.0,2008,2008.0,Jan,1,10.8351,0
Arizona,4.0,Coconino,4005.0,2008,2008.0,Feb,2,10.7695,0
Arizona,4.0,Coconino,4005.0,2008,2008.0,Mar,3,9.0173,0
Arizona,4.0,Coconino,4005.0,2008,2008.0,Apr,4,8.656,1
Arizona,4.0,Coconino,4005.0,2008,2008.0,May,5,8.7959,0
Arizona,4.0,Coconino,4005.0,2008,2008.0,Jun,6,9.9254,1
Arizona,4.0,Coconino,4005.0,2008,2008.0,Jul,7,14.343,1
Arizona,4.0,Coconino,4005.0,2008,2008.0,Aug,8,11.2182,3
Arizona,4.0,Coconino,4005.0,2008,2008.0,Sep,9,12.3424,0
Arizona,4.0,Coconino,4005.0,2008,2008.0,Oct,10,11.761,0
Arizona,4.0,Coconino,4005.0,2008,2008.0,Nov,11,11.7153,0
Arizona,4.0,Coconino,4005.0,2008,2008.0,Dec,12,13.3835,0
Arizona,4.0,Coconino,4005.0,2009,2009.0,Jan,1,19.0679,0
Arizona,4.0,Coconino,4005.0,2009,2009.0,Feb,2,11.4438,2
Arizona,4.0,Coconino,4005.0,2009,2009.0,Mar,3,9.8444,1
Arizona,4.0,Coconino,4005.0,2009,2009.0,Apr,4,9.7427,1
Arizona,4.0,Coconino,4005.0,2009,2009.0,May,5,12.6803,1
Arizona,4.0,Coconino,4005.0,2009,2009.0,Jun,6,12.2991,2
Arizona,4.0,Coconino,4005.0,2009,2009.0,Jul,7,14.5181,1
Arizona,4.0,Coconino,4005.0,2009,2009.0,Aug,8,14.201,7
Arizona,4.0,Coconino,4005.0,2009,2009.0,Sep,9,12.927,6
Arizona,4.0,Coconino,4005.0,2009,2009.0,Oct,10,10.4329,2
Arizona,4.0,Coconino,4005.0,2009,2009.0,Nov,11,17.271,2
Arizona,4.0,Coconino,4005.0,2009,2009.0,Dec,12,17.9846,0
Arizona,4.0,Coconino,4005.0,2010,2010.0,Jan,1,15.1676,3
Arizona,4.0,Coconino,4005.0,2010,2010.0,Feb,2,9.9258,1
Arizona,4.0,Coconino,4005.0,2010,2010.0,Mar,3,10.2164,3
Arizona,4.0,Coconino,4005.0,2010,2010.0,Apr,4,9.627,2
Arizona,4.0,Coconino,4005.0,2010,2010.0,May,5,7.0545,3
Arizona,4.0,Coconino,4005.0,2010,2010.0,Jun,6,8.6318,6
Arizona,4.0,Coconino,4005.0,2010,2010.0,Jul,7,9.8276,5
Arizona,4.0,Coconino,4005.0,2010,2010.0,Aug,8,9.3877,1
Arizona,4.0,Coconino,4005.0,2010,2010.0,Sep,9,9.6041,4
Arizona,4.0,Coconino,4005.0,2010,2010.0,Oct,10,9.3238,5
Arizona,4.0,Coconino,4005.0,2010,2010.0,Nov,11,11.28,7
Arizona,4.0,Coconino,4005.0,2010,2010.0,Dec,12,14.9576,1
Arizona,4.0,Coconino,4005.0,2011,2011.0,Jan,1,17.4176,6
Arizona,4.0,Coconino,4005.0,2011,2011.0,Feb,2,11.0425,3
Arizona,4.0,Coconino,4005.0,2011,2011.0,Mar,3,8.7614,3
Arizona,4.0,Coconino,4005.0,2011,2011.0,Apr,4,6.9583,5
Arizona,4.0,Coconino,4005.0,2011,2011.0,May,5,7.4801,5
Arizona,4.0,Coconino,4005.0,2011,2011.0,Jun,6,9.0261,6
Arizona,4.0,Coconino,4005.0,2011,2011.0,Jul,7,10.7599,5
Arizona,4.0,Coconino,4005.0,2011,2011.0,Aug,8,9.768,5
Arizona,4.0,Coconino,4005.0,2011,2011.0,Sep,9,9.8742,4
