State,State Code,County,County Code,Year,Year Code,Month,Month Code,Avg Day Land Surface Temperature (F),Avg Night Land Surface Temperature (F)
Arizona,4.0,"Apache County, AZ",4001.0,2003.0,2003.0,Jan,1.0,56.3483,22.7507
Arizona,4.0,"Apache County, AZ",4001.0,2003.0,2003.0,Feb,2.0,57.6063,18.3087
Arizona,4.0,"Apache County, AZ",4001.0,2003.0,2003.0,Mar,3.0,72.8166,25.0819
Arizona,4.0,"Apache County, AZ",4001.0,2003.0,2003.0,Apr,4.0,87.3119,30.7526
Arizona,4.0,"Apache County, AZ",4001.0,2003.0,2003.0,May,5.0,102.8179,41.742
Arizona,4.0,"Apache County, AZ",4001.0,2003.0,2003.0,Jun,6.0,114.7581,49.8852
Arizona,4.0,"Apache County, AZ",4001.0,2003.0,2003.0,Jul,7.0,122.8439,58.234
Arizona,4.0,"Apache County, AZ",4001.0,2003.0,2003.0,Aug,8.0,106.8851,55.7729
Arizona,4.0,"Apache County, AZ",4001.0,2003.0,2003.0,Sep,9.0,98.3839,48.2384
Arizona,4.0,"Apache County, AZ",4001.0,2003.0,2003.0,Oct,10.0,85.5412,41.2829
Arizona,4.0,"Apache County, AZ",4001.0,2003.0,2003.0,Nov,11.0,59.6799,24.4384
Arizona,4.0,"Apache County, AZ",4001.0,2003.0,2003.0,Dec,12.0,50.4246,16.7134
Arizona,4.0,"Apache County, AZ",4001.0,2004.0,2004.0,Jan,1.0,49.7505,16.83
Arizona,4.0,"Apache County, AZ",4001.0,2004.0,2004.0,Feb,2.0,50.8263,13.9446
Arizona,4.0,"Apache County, AZ",4001.0,2004.0,2004.0,Mar,3.0,81.9478,30.8625
Arizona,4.0,"Apache County, AZ",4001.0,2004.0,2004.0,Apr,4.0,84.9657,34.0686
Arizona,4.0,"Apache County, AZ",4001.0,2004.0,2004.0,May,5.0,104.1825,41.9011
Arizona,4.0,"Apache County, AZ",4001.0,2004.0,2004.0,Jun,6.0,116.4031,49.8094
Arizona,4.0,"Apache County, AZ",4001.0,2004.0,2004.0,Jul,7.0,115.5289,54.4476
Arizona,4.0,"Apache County, AZ",4001.0,2004.0,2004.0,Aug,8.0,106.9005,53.1446
Arizona,4.0,"Apache County, AZ",4001.0,2004.0,2004.0,Sep,9.0,98.3951,47.9028
Arizona,4.0,"Apache County, AZ",4001.0,2004.0,2004.0,Oct,10.0,76.6368,37.7815
Arizona,4.0,"Apache County, AZ",4001.0,2004.0,2004.0,Nov,11.0,56.2607,25.6314
Arizona,4.0,"Apache County, AZ",4001.0,2004.0,2004.0,Dec,12.0,50.1955,19.3519
Arizona,4.0,"Apache County, AZ",4001.0,2005.0,2005.0,Jan,1.0,52.3912,21.8009
Arizona,4.0,"Apache County, AZ",4001.0,2005.0,2005.0,Feb,2.0,52.7845,20.5435
Arizona,4.0,"Apache County, AZ",4001.0,2005.0,2005.0,Mar,3.0,67.191,25.611
Arizona,4.0,"Apache County, AZ",4001.0,2005.0,2005.0,Apr,4.0,87.6797,31.3634
Arizona,4.0,"Apache County, AZ",4001.0,2005.0,2005.0,May,5.0,101.1706,42.5699
Arizona,4.0,"Apache County, AZ",4001.0,2005.0,2005.0,Jun,6.0,110.027,48.4205
Arizona,4.0,"Apache County, AZ",4001.0,2005.0,2005.0,Jul,7.0,121.0813,57.5792
Arizona,4.0,"Apache County, AZ",4001.0,2005.0,2005.0,Aug,8.0,102.4015,53.9883
Arizona,4.0,"Apache County, AZ",4001.0,2005.0,2005.0,Sep,9.0,96.9388,48.7038
Arizona,4.0,"Apache County, AZ",4001.0,2005.0,2005.0,Oct,10.0,81.9817,39.3872
Arizona,4.0,"Apache County, AZ",4001.0,2005.0,2005.0,Nov,11.0,65.9798,25.7781
Arizona,4.0,"Apache County, AZ",4001.0,2005.0,2005.0,Dec,12.0,54.6451,15.4895
Arizona,4.0,"Apache County, AZ",4001.0,2006.0,2006.0,Jan,1.0,56.5096,17.5051
Arizona,4.0,"Apache County, AZ",4001.0,2006.0,2006.0,Feb,2.0,66.5738,19.0955
Arizona,4.0,"Apache County, AZ",4001.0,2006.0,2006.0,Mar,3.0,67.4793,24.4937
Arizona,4.0,"Apache County, AZ",4001.0,2006.0,2006.0,Apr,4.0,92.1171,33.6678
Arizona,4.0,"Apache County, AZ",4001.0,2006.0,2006.0,May,5.0,108.9546,43.8815
Arizona,4.0,"Apache County, AZ",4001.0,2006.0,2006.0,Jun,6.0,119.0875,52.2966
Arizona,4.0,"Apache County, AZ",4001.0,2006.0,2006.0,Jul,7.0,114.3554,57.47
Arizona,4.0,"Apache County, AZ",4001.0,2006.0,2006.0,Aug,8.0,99.2274,54.1053
Arizona,4.0,"Apache County, AZ",4001.0,2006.0,2006.0,Sep,9.0,91.5927,44.7892
Arizona,4.0,"Apache County, AZ",4001.0,2006.0,2006.0,Oct,10.0,71.8406,36.074
Arizona,4.0,"Apache County, AZ",4001.0,2006.0,2006.0,Nov,11.0,68.0782,27.8228
Arizona,4.0,"Apache County, AZ",4001.0,2006.0,2006.0,Dec,12.0,49.1356,16.1596
Arizona,4.0,"Apache County, AZ",4001.0,2007.0,2007.0,Jan,1.0,42.251,14.8221
Arizona,4.0,"Apache County, AZ",4001.0,2007.0,2007.0,Feb,2.0,53.3569,21.3078
Arizona,4.0,"Apache County, AZ",4001.0,2007.0,2007.0,Mar,3.0,80.0562,26.9835
Arizona,4.0,"Apache County, AZ",4001.0,2007.0,2007.0,Apr,4.0,88.7836,33.7173
Arizona,4.0,"Apache County, AZ",4001.0,2007.0,2007.0,May,5.0,101.4039,42.4465
Arizona,4.0,"Apache County, AZ",4001.0,2007.0,2007.0,Jun,6.0,116.0695,51.1171
Arizona,4.0,"Apache County, AZ",4001.0,2007.0,2007.0,Jul,7.0,116.9039,56.6207
Arizona,4.0,"Apache County, AZ",4001.0,2007.0,2007.0,Aug,8.0,103.5927,58.2549
Arizona,4.0,"Apache County, AZ",4001.0,2007.0,2007.0,Sep,9.0,96.7225,50.4604
Arizona,4.0,"Apache County, AZ",4001.0,2007.0,2007.0,Oct,10.0,81.9913,38.228
Arizona,4.0,"Apache County, AZ",4001.0,2007.0,2007.0,Nov,11.0,71.3135,29.8562
Arizona,4.0,"Apache County, AZ",4001.0,2007.0,2007.0,Dec,12.0,41.7506,17.1268
Arizona,4.0,"Apache County, AZ",4001.0,2008.0,2008.0,Jan,1.0,38.3549,10.2221
Arizona,4.0,"Apache County, AZ",4001.0,2008.0,2008.0,Feb,2.0,50.2955,19.204
Arizona,4.0,"Apache County, AZ",4001.0,2008.0,2008.0,Mar,3.0,75.3612,25.0739
Arizona,4.0,"Apache County, AZ",4001.0,2008.0,2008.0,Apr,4.0,90.2411,30.2504
Arizona,4.0,"Apache County, AZ",4001.0,2008.0,2008.0,May,5.0,100.9894,38.4691
Arizona,4.0,"Apache County, AZ",4001.0,2008.0,2008.0,Jun,6.0,114.5036,50.6105
Arizona,4.0,"Apache County, AZ",4001.0,2008.0,2008.0,Jul,7.0,110.9864,57.4077
Arizona,4.0,"Apache County, AZ",4001.0,2008.0,2008.0,Aug,8.0,107.158,56.0002
Arizona,4.0,"Apache County, AZ",4001.0,2008.0,2008.0,Sep,9.0,96.4349,49.0607
Arizona,4.0,"Apache County, AZ",4001.0,2008.0,2008.0,Oct,10.0,82.9052,36.5056
Arizona,4.0,"Apache County, AZ",4001.0,2008.0,2008.0,Nov,11.0,67.5277,27.3316
Arizona,4.0,"Apache County, AZ",4001.0,2008.0,2008.0,Dec,12.0,45.8486,19.7624
Arizona,4.0,"Cochise County, AZ",4003.0,2003.0,2003.0,Jan,1.0,78.1522,32.1801
Arizona,4.0,"Cochise County, AZ",4003.0,2003.0,2003.0,Feb,2.0,75.3084,32.8721
Arizona,4.0,"Cochise County, AZ",4003.0,2003.0,2003.0,Mar,3.0,91.7405,36.2721
Arizona,4.0,"Cochise County, AZ",4003.0,2003.0,2003.0,Apr,4.0,103.2746,41.2633
Arizona,4.0,"Cochise County, AZ",4003.0,2003.0,2003.0,May,5.0,115.961,52.0871
Arizona,4.0,"Cochise County, AZ",4003.0,2003.0,2003.0,Jun,6.0,125.2012,61.0152
Arizona,4.0,"Cochise County, AZ",4003.0,2003.0,2003.0,Jul,7.0,123.9276,65.6392
Arizona,4.0,"Cochise County, AZ",4003.0,2003.0,2003.0,Aug,8.0,114.4583,63.9918
Arizona,4.0,"Cochise County, AZ",4003.0,2003.0,2003.0,Sep,9.0,112.0894,61.2966
Arizona,4.0,"Cochise County, AZ",4003.0,2003.0,2003.0,Oct,10.0,100.4444,53.2489
Arizona,4.0,"Cochise County, AZ",4003.0,2003.0,2003.0,Nov,11.0,79.495,37.1195
Arizona,4.0,"Cochise County, AZ",4003.0,2003.0,2003.0,Dec,12.0,69.5791,29.4994
Arizona,4.0,"Cochise County, AZ",4003.0,2004.0,2004.0,Jan,1.0,65.9236,31.6967
Arizona,4.0,"Cochise County, AZ",4003.0,2004.0,2004.0,Feb,2.0,74.2981,28.9039
Arizona,4.0,"Cochise County, AZ",4003.0,2004.0,2004.0,Mar,3.0,93.0259,42.2306
Arizona,4.0,"Cochise County, AZ",4003.0,2004.0,2004.0,Apr,4.0,98.6978,44.1548
Arizona,4.0,"Cochise County, AZ",4003.0,2004.0,2004.0,May,5.0,115.0722,52.7855
Arizona,4.0,"Cochise County, AZ",4003.0,2004.0,2004.0,Jun,6.0,124.2947,60.0967
Arizona,4.0,"Cochise County, AZ",4003.0,2004.0,2004.0,Jul,7.0,119.3258,62.7455
Arizona,4.0,"Cochise County, AZ",4003.0,2004.0,2004.0,Aug,8.0,110.8777,61.591
Arizona,4.0,"Cochise County, AZ",4003.0,2004.0,2004.0,Sep,9.0,105.9959,58.1893
Arizona,4.0,"Cochise County, AZ",4003.0,2004.0,2004.0,Oct,10.0,92.6506,48.8295
Arizona,4.0,"Cochise County, AZ",4003.0,2004.0,2004.0,Nov,11.0,71.445,34.9381
Arizona,4.0,"Cochise County, AZ",4003.0,2004.0,2004.0,Dec,12.0,65.9918,29.9826
Arizona,4.0,"Cochise County, AZ",4003.0,2005.0,2005.0,Jan,1.0,65.7273,32.5778
Arizona,4.0,"Cochise County, AZ",4003.0,2005.0,2005.0,Feb,2.0,66.2153,33.9312
Arizona,4.0,"Cochise County, AZ",4003.0,2005.0,2005.0,Mar,3.0,85.3298,37.1582
Arizona,4.0,"Cochise County, AZ",4003.0,2005.0,2005.0,Apr,4.0,100.3312,43.1327
Arizona,4.0,"Cochise County, AZ",4003.0,2005.0,2005.0,May,5.0,115.2054,52.1377
Arizona,4.0,"Cochise County, AZ",4003.0,2005.0,2005.0,Jun,6.0,122.5508,60.9627
Arizona,4.0,"Cochise County, AZ",4003.0,2005.0,2005.0,Jul,7.0,125.8503,67.2156
Arizona,4.0,"Cochise County, AZ",4003.0,2005.0,2005.0,Aug,8.0,106.515,63.9052
Arizona,4.0,"Cochise County, AZ",4003.0,2005.0,2005.0,Sep,9.0,106.3892,60.1442
Arizona,4.0,"Cochise County, AZ",4003.0,2005.0,2005.0,Oct,10.0,94.8983,50.3381
Arizona,4.0,"Cochise County, AZ",4003.0,2005.0,2005.0,Nov,11.0,82.8929,38.6613
Arizona,4.0,"Cochise County, AZ",4003.0,2005.0,2005.0,Dec,12.0,73.9134,31.3782
Arizona,4.0,"Cochise County, AZ",4003.0,2006.0,2006.0,Jan,1.0,75.2431,29.7247
Arizona,4.0,"Cochise County, AZ",4003.0,2006.0,2006.0,Feb,2.0,83.9955,33.3508
Arizona,4.0,"Cochise County, AZ",4003.0,2006.0,2006.0,Mar,3.0,88.8816,35.1275
Arizona,4.0,"Cochise County, AZ",4003.0,2006.0,2006.0,Apr,4.0,107.4927,44.316
Arizona,4.0,"Cochise County, AZ",4003.0,2006.0,2006.0,May,5.0,119.286,54.6703
Arizona,4.0,"Cochise County, AZ",4003.0,2006.0,2006.0,Jun,6.0,124.36,62.8354
Arizona,4.0,"Cochise County, AZ",4003.0,2006.0,2006.0,Jul,7.0,119.0925,66.1497
Arizona,4.0,"Cochise County, AZ",4003.0,2006.0,2006.0,Aug,8.0,100.1636,62.219
Arizona,4.0,"Cochise County, AZ",4003.0,2006.0,2006.0,Sep,9.0,95.2407,57.1648
Arizona,4.0,"Cochise County, AZ",4003.0,2006.0,2006.0,Oct,10.0,88.1068,47.5737
Arizona,4.0,"Cochise County, AZ",4003.0,2006.0,2006.0,Nov,11.0,83.5722,39.9728
Arizona,4.0,"Cochise County, AZ",4003.0,2006.0,2006.0,Dec,12.0,68.8205,29.4071
Arizona,4.0,"Cochise County, AZ",4003.0,2007.0,2007.0,Jan,1.0,61.9774,28.1302
Arizona,4.0,"Cochise County, AZ",4003.0,2007.0,2007.0,Feb,2.0,78.5422,32.0936
Arizona,4.0,"Cochise County, AZ",4003.0,2007.0,2007.0,Mar,3.0,94.7129,38.1234
Arizona,4.0,"Cochise County, AZ",4003.0,2007.0,2007.0,Apr,4.0,100.4671,44.1404
Arizona,4.0,"Cochise County, AZ",4003.0,2007.0,2007.0,May,5.0,113.893,54.0064
Arizona,4.0,"Cochise County, AZ",4003.0,2007.0,2007.0,Jun,6.0,122.9333,61.8246
Arizona,4.0,"Cochise County, AZ",4003.0,2007.0,2007.0,Jul,7.0,117.3354,64.402
Arizona,4.0,"Cochise County, AZ",4003.0,2007.0,2007.0,Aug,8.0,105.5895,66.1745
Arizona,4.0,"Cochise County, AZ",4003.0,2007.0,2007.0,Sep,9.0,103.222,60.8202
Arizona,4.0,"Cochise County, AZ",4003.0,2007.0,2007.0,Oct,10.0,95.6522,49.5713
Arizona,4.0,"Cochise County, AZ",4003.0,2007.0,2007.0,Nov,11.0,87.0543,43.5589
Arizona,4.0,"Cochise County, AZ",4003.0,2007.0,2007.0,Dec,12.0,63.4336,29.92
Arizona,4.0,"Cochise County, AZ",4003.0,2008.0,2008.0,Jan,1.0,66.6789,27.4554
Arizona,4.0,"Cochise County, AZ",4003.0,2008.0,2008.0,Feb,2.0,80.7715,32.4777
Arizona,4.0,"Cochise County, AZ",4003.0,2008.0,2008.0,Mar,3.0,95.0348,36.0337
Arizona,4.0,"Cochise County, AZ",4003.0,2008.0,2008.0,Apr,4.0,106.6121,42.3026
Arizona,4.0,"Cochise County, AZ",4003.0,2008.0,2008.0,May,5.0,113.8624,49.8049
Arizona,4.0,"Cochise County, AZ",4003.0,2008.0,2008.0,Jun,6.0,125.9362,61.9569
Arizona,4.0,"Cochise County, AZ",4003.0,2008.0,2008.0,Jul,7.0,109.314,64.2199
Arizona,4.0,"Cochise County, AZ",4003.0,2008.0,2008.0,Aug,8.0,101.0442,63.8762
Arizona,4.0,"Cochise County, AZ",4003.0,2008.0,2008.0,Sep,9.0,100.1156,59.7874
Arizona,4.0,"Cochise County, AZ",4003.0,2008.0,2008.0,Oct,10.0,96.0295,49.0466
Arizona,4.0,"Cochise County, AZ",4003.0,2008.0,2008.0,Nov,11.0,80.3845,39.5511
Arizona,4.0,"Cochise County, AZ",4003.0,2008.0,2008.0,Dec,12.0,67.1113,32.9229
Arizona,4.0,"Coconino County, AZ",4005.0,2003.0,2003.0,Jan,1.0,58.0825,25.7274
Arizona,4.0,"Coconino County, AZ",4005.0,2003.0,2003.0,Feb,2.0,59.5374,20.0462
Arizona,4.0,"Coconino County, AZ",4005.0,2003.0,2003.0,Mar,3.0,75.3484,28.4476
Arizona,4.0,"Coconino County, AZ",4005.0,2003.0,2003.0,Apr,4.0,85.459,33.0951
Arizona,4.0,"Coconino County, AZ",4005.0,2003.0,2003.0,May,5.0,103.0509,44.3062
Arizona,4.0,"Coconino County, AZ",4005.0,2003.0,2003.0,Jun,6.0,115.741,53.4845
Arizona,4.0,"Coconino County, AZ",4005.0,2003.0,2003.0,Jul,7.0,121.5668,60.192
Arizona,4.0,"Coconino County, AZ",4005.0,2003.0,2003.0,Aug,8.0,107.7355,59.4649
Arizona,4.0,"Coconino County, AZ",4005.0,2003.0,2003.0,Sep,9.0,101.0798,51.6648
Arizona,4.0,"Coconino County, AZ",4005.0,2003.0,2003.0,Oct,10.0,88.8775,44.5622
Arizona,4.0,"Coconino County, AZ",4005.0,2003.0,2003.0,Nov,11.0,57.7728,27.1177
Arizona,4.0,"Coconino County, AZ",4005.0,2003.0,2003.0,Dec,12.0,49.2234,20.3469
Arizona,4.0,"Coconino County, AZ",4005.0,2004.0,2004.0,Jan,1.0,50.9164,19.5674
Arizona,4.0,"Coconino County, AZ",4005.0,2004.0,2004.0,Feb,2.0,53.1138,17.5473
Arizona,4.0,"Coconino County, AZ",4005.0,2004.0,2004.0,Mar,3.0,85.1217,33.7384
Arizona,4.0,"Coconino County, AZ",4005.0,2004.0,2004.0,Apr,4.0,87.1815,36.8415
Arizona,4.0,"Coconino County, AZ",4005.0,2004.0,2004.0,May,5.0,103.6143,44.5073
Arizona,4.0,"Coconino County, AZ",4005.0,2004.0,2004.0,Jun,6.0,116.7243,52.9498
Arizona,4.0,"Coconino County, AZ",4005.0,2004.0,2004.0,Jul,7.0,115.8166,57.5958
Arizona,4.0,"Coconino County, AZ",4005.0,2004.0,2004.0,Aug,8.0,106.2308,56.2328
Arizona,4.0,"Coconino County, AZ",4005.0,2004.0,2004.0,Sep,9.0,99.4488,50.4444
Arizona,4.0,"Coconino County, AZ",4005.0,2004.0,2004.0,Oct,10.0,77.4938,40.0503
Arizona,4.0,"Coconino County, AZ",4005.0,2004.0,2004.0,Nov,11.0,54.9158,27.939
Arizona,4.0,"Coconino County, AZ",4005.0,2004.0,2004.0,Dec,12.0,49.4098,21.9919
Arizona,4.0,"Coconino County, AZ",4005.0,2005.0,2005.0,Jan,1.0,50.9087,24.9441
Arizona,4.0,"Coconino County, AZ",4005.0,2005.0,2005.0,Feb,2.0,54.0317,23.9579
Arizona,4.0,"Coconino County, AZ",4005.0,2005.0,2005.0,Mar,3.0,68.7057,28.455
Arizona,4.0,"Coconino County, AZ",4005.0,2005.0,2005.0,Apr,4.0,85.5426,33.7284
Arizona,4.0,"Coconino County, AZ",4005.0,2005.0,2005.0,May,5.0,100.0693,45.1854
Arizona,4.0,"Coconino County, AZ",4005.0,2005.0,2005.0,Jun,6.0,107.1958,50.9027
Arizona,4.0,"Coconino County, AZ",4005.0,2005.0,2005.0,Jul,7.0,120.1136,59.8419
Arizona,4.0,"Coconino County, AZ",4005.0,2005.0,2005.0,Aug,8.0,101.0555,56.9545
Arizona,4.0,"Coconino County, AZ",4005.0,2005.0,2005.0,Sep,9.0,98.5525,51.1879
Arizona,4.0,"Coconino County, AZ",4005.0,2005.0,2005.0,Oct,10.0,82.3745,41.796
Arizona,4.0,"Coconino County, AZ",4005.0,2005.0,2005.0,Nov,11.0,64.3964,28.7068
Arizona,4.0,"Coconino County, AZ",4005.0,2005.0,2005.0,Dec,12.0,54.4557,18.8511
Arizona,4.0,"Coconino County, AZ",4005.0,2006.0,2006.0,Jan,1.0,56.5098,19.8445
Arizona,4.0,"Coconino County, AZ",4005.0,2006.0,2006.0,Feb,2.0,66.2809,21.604
Arizona,4.0,"Coconino County, AZ",4005.0,2006.0,2006.0,Mar,3.0,67.0637,26.5008
Arizona,4.0,"Coconino County, AZ",4005.0,2006.0,2006.0,Apr,4.0,88.6458,36.1678
Arizona,4.0,"Coconino County, AZ",4005.0,2006.0,2006.0,May,5.0,107.3052,46.3051
Arizona,4.0,"Coconino County, AZ",4005.0,2006.0,2006.0,Jun,6.0,117.8702,55.0227
Arizona,4.0,"Coconino County, AZ",4005.0,2006.0,2006.0,Jul,7.0,114.2986,59.9725
Arizona,4.0,"Coconino County, AZ",4005.0,2006.0,2006.0,Aug,8.0,103.5562,57.7249
Arizona,4.0,"Coconino County, AZ",4005.0,2006.0,2006.0,Sep,9.0,93.6412,47.9703
Arizona,4.0,"Coconino County, AZ",4005.0,2006.0,2006.0,Oct,10.0,73.6826,37.2772
Arizona,4.0,"Coconino County, AZ",4005.0,2006.0,2006.0,Nov,11.0,66.6132,29.9833
Arizona,4.0,"Coconino County, AZ",4005.0,2006.0,2006.0,Dec,12.0,51.615,18.584
Arizona,4.0,"Coconino County, AZ",4005.0,2007.0,2007.0,Jan,1.0,46.513,17.1638
Arizona,4.0,"Coconino County, AZ",4005.0,2007.0,2007.0,Feb,2.0,59.4219,23.959
Arizona,4.0,"Coconino County, AZ",4005.0,2007.0,2007.0,Mar,3.0,80.6687,30.1774
Arizona,4.0,"Coconino County, AZ",4005.0,2007.0,2007.0,Apr,4.0,90.2197,36.1536
Arizona,4.0,"Coconino County, AZ",4005.0,2007.0,2007.0,May,5.0,104.7712,45.4506
Arizona,4.0,"Coconino County, AZ",4005.0,2007.0,2007.0,Jun,6.0,117.8913,53.1849
Arizona,4.0,"Coconino County, AZ",4005.0,2007.0,2007.0,Jul,7.0,118.4813,60.4375
Arizona,4.0,"Coconino County, AZ",4005.0,2007.0,2007.0,Aug,8.0,108.1623,60.2763
Arizona,4.0,"Coconino County, AZ",4005.0,2007.0,2007.0,Sep,9.0,98.7276,53.0475
Arizona,4.0,"Coconino County, AZ",4005.0,2007.0,2007.0,Oct,10.0,82.2081,40.015
Arizona,4.0,"Coconino County, AZ",4005.0,2007.0,2007.0,Nov,11.0,71.4524,31.7865
Arizona,4.0,"Coconino County, AZ",4005.0,2007.0,2007.0,Dec,12.0,43.9251,19.7632
Arizona,4.0,"Coconino County, AZ",4005.0,2008.0,2008.0,Jan,1.0,41.4,15.826
Arizona,4.0,"Coconino County, AZ",4005.0,2008.0,2008.0,Feb,2.0,53.1981,22.3514
Arizona,4.0,"Coconino County, AZ",4005.0,2008.0,2008.0,Mar,3.0,75.4163,28.3253
Arizona,4.0,"Coconino County, AZ",4005.0,2008.0,2008.0,Apr,4.0,90.3238,33.3123
Arizona,4.0,"Coconino County, AZ",4005.0,2008.0,2008.0,May,5.0,100.8498,40.6673
Arizona,4.0,"Coconino County, AZ",4005.0,2008.0,2008.0,Jun,6.0,115.536,52.534
Arizona,4.0,"Coconino County, AZ",4005.0,2008.0,2008.0,Jul,7.0,114.808,60.0568
Arizona,4.0,"Coconino County, AZ",4005.0,2008.0,2008.0,Aug,8.0,108.5516,59.013
