State,State Code,County,County Code,Year,Year Code,Month,Month Code,Avg Day Land Surface Temperature (F),Avg Night Land Surface Temperature (F)
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2003.0,2003.0,Jan,1.0,79.2927,36.5092
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2003.0,2003.0,Feb,2.0,73.5408,35.8074
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2003.0,2003.0,Mar,3.0,88.17,39.3723
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2003.0,2003.0,Apr,4.0,100.0594,42.9822
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2003.0,2003.0,May,5.0,112.2507,53.4616
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2003.0,2003.0,Jun,6.0,121.9057,62.1591
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2003.0,2003.0,Jul,7.0,114.7741,66.6121
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2003.0,2003.0,Aug,8.0,102.3545,64.306
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2003.0,2003.0,Sep,9.0,103.6327,62.4719
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2003.0,2003.0,Oct,10.0,93.8834,56.4581
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2003.0,2003.0,Nov,11.0,78.5336,40.2814
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2003.0,2003.0,Dec,12.0,71.2672,35.7072
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2004.0,2004.0,Jan,1.0,66.6721,35.0001
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2004.0,2004.0,Feb,2.0,74.015,32.3866
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2004.0,2004.0,Mar,3.0,92.9916,45.7866
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2004.0,2004.0,Apr,4.0,96.7725,46.5402
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2004.0,2004.0,May,5.0,112.6984,54.4394
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2004.0,2004.0,Jun,6.0,120.2538,61.7583
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2004.0,2004.0,Jul,7.0,112.4402,63.2712
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2004.0,2004.0,Aug,8.0,103.6599,62.9146
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2004.0,2004.0,Sep,9.0,104.9447,60.5584
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2004.0,2004.0,Oct,10.0,92.5446,50.5462
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2004.0,2004.0,Nov,11.0,72.7274,37.1494
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2004.0,2004.0,Dec,12.0,68.7227,35.2798
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2005.0,2005.0,Jan,1.0,68.8929,35.9884
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2005.0,2005.0,Feb,2.0,67.8961,35.6365
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2005.0,2005.0,Mar,3.0,84.734,39.4758
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2005.0,2005.0,Apr,4.0,99.1539,45.1764
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2005.0,2005.0,May,5.0,111.8808,54.499
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2005.0,2005.0,Jun,6.0,119.7211,61.7215
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2005.0,2005.0,Jul,7.0,120.4625,68.2719
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2005.0,2005.0,Aug,8.0,98.1787,64.7588
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2005.0,2005.0,Sep,9.0,102.3057,61.7527
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2005.0,2005.0,Oct,10.0,92.8738,52.5035
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2005.0,2005.0,Nov,11.0,82.5453,42.8601
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2005.0,2005.0,Dec,12.0,75.1106,36.0359
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2006.0,2006.0,Jan,1.0,76.1146,34.6675
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2006.0,2006.0,Feb,2.0,82.782,37.2326
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2006.0,2006.0,Mar,3.0,84.9516,36.8739
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2006.0,2006.0,Apr,4.0,103.2122,45.6669
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2006.0,2006.0,May,5.0,115.5386,55.8903
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2006.0,2006.0,Jun,6.0,121.0778,64.1315
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2006.0,2006.0,Jul,7.0,114.0889,67.4714
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2006.0,2006.0,Aug,8.0,94.9507,63.0317
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2006.0,2006.0,Sep,9.0,90.349,58.7831
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2006.0,2006.0,Oct,10.0,88.1689,49.3975
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2006.0,2006.0,Nov,11.0,83.4365,43.6536
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2006.0,2006.0,Dec,12.0,70.5975,34.0396
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2007.0,2007.0,Jan,1.0,63.4259,31.6265
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2007.0,2007.0,Feb,2.0,79.3577,34.8979
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2007.0,2007.0,Mar,3.0,93.229,40.8111
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2007.0,2007.0,Apr,4.0,99.9463,45.8289
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2007.0,2007.0,May,5.0,112.5671,54.4167
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2007.0,2007.0,Jun,6.0,120.6158,62.9234
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2007.0,2007.0,Jul,7.0,114.5967,65.5567
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2007.0,2007.0,Aug,8.0,97.0199,65.4035
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2007.0,2007.0,Sep,9.0,95.2779,62.3079
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2007.0,2007.0,Oct,10.0,92.2973,51.6014
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2007.0,2007.0,Nov,11.0,85.5989,46.5694
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2007.0,2007.0,Dec,12.0,64.4845,33.9012
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2008.0,2008.0,Jan,1.0,66.8525,31.7647
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2008.0,2008.0,Feb,2.0,78.3451,35.6908
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2008.0,2008.0,Mar,3.0,92.6164,38.8385
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2008.0,2008.0,Apr,4.0,104.2416,44.662
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2008.0,2008.0,May,5.0,110.1392,50.9743
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2008.0,2008.0,Jun,6.0,121.5081,63.3088
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2008.0,2008.0,Jul,7.0,99.4249,64.8641
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2008.0,2008.0,Aug,8.0,94.2968,64.5827
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2008.0,2008.0,Sep,9.0,93.6014,61.4209
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2008.0,2008.0,Oct,10.0,93.1393,51.7362
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2008.0,2008.0,Nov,11.0,80.4994,43.3522
Arizona,4.0,"Santa Cruz County, AZ",4023.0,2008.0,2008.0,Dec,12.0,68.3872,36.2761
Arizona,4.0,"Yavapai County, AZ",4025.0,2003.0,2003.0,Jan,1.0,69.0934,35.1612
Arizona,4.0,"Yavapai County, AZ",4025.0,2003.0,2003.0,Feb,2.0,67.1903,30.1382
Arizona,4.0,"Yavapai County, AZ",4025.0,2003.0,2003.0,Mar,3.0,78.8135,37.0237
Arizona,4.0,"Yavapai County, AZ",4025.0,2003.0,2003.0,Apr,4.0,89.2264,40.1902
Arizona,4.0,"Yavapai County, AZ",4025.0,2003.0,2003.0,May,5.0,105.874,51.4299
Arizona,4.0,"Yavapai County, AZ",4025.0,2003.0,2003.0,Jun,6.0,118.3072,60.5247
Arizona,4.0,"Yavapai County, AZ",4025.0,2003.0,2003.0,Jul,7.0,122.0203,66.8225
Arizona,4.0,"Yavapai County, AZ",4025.0,2003.0,2003.0,Aug,8.0,110.2785,66.0434
Arizona,4.0,"Yavapai County, AZ",4025.0,2003.0,2003.0,Sep,9.0,105.2637,60.8572
Arizona,4.0,"Yavapai County, AZ",4025.0,2003.0,2003.0,Oct,10.0,97.0953,53.9535
Arizona,4.0,"Yavapai County, AZ",4025.0,2003.0,2003.0,Nov,11.0,65.7547,34.3486
Arizona,4.0,"Yavapai County, AZ",4025.0,2003.0,2003.0,Dec,12.0,58.9406,29.8691
Arizona,4.0,"Yavapai County, AZ",4025.0,2004.0,2004.0,Jan,1.0,62.0572,30.3474
Arizona,4.0,"Yavapai County, AZ",4025.0,2004.0,2004.0,Feb,2.0,63.9002,27.4264
Arizona,4.0,"Yavapai County, AZ",4025.0,2004.0,2004.0,Mar,3.0,91.1513,43.5004
Arizona,4.0,"Yavapai County, AZ",4025.0,2004.0,2004.0,Apr,4.0,93.0004,44.6383
Arizona,4.0,"Yavapai County, AZ",4025.0,2004.0,2004.0,May,5.0,109.4498,52.2728
Arizona,4.0,"Yavapai County, AZ",4025.0,2004.0,2004.0,Jun,6.0,119.4177,59.5152
Arizona,4.0,"Yavapai County, AZ",4025.0,2004.0,2004.0,Jul,7.0,118.5381,63.5586
Arizona,4.0,"Yavapai County, AZ",4025.0,2004.0,2004.0,Aug,8.0,112.3412,63.2306
Arizona,4.0,"Yavapai County, AZ",4025.0,2004.0,2004.0,Sep,9.0,105.7242,58.1989
Arizona,4.0,"Yavapai County, AZ",4025.0,2004.0,2004.0,Oct,10.0,86.6747,48.1651
Arizona,4.0,"Yavapai County, AZ",4025.0,2004.0,2004.0,Nov,11.0,61.5096,35.6711
Arizona,4.0,"Yavapai County, AZ",4025.0,2004.0,2004.0,Dec,12.0,60.1539,31.1394
Arizona,4.0,"Yavapai County, AZ",4025.0,2005.0,2005.0,Jan,1.0,59.3806,34.0043
Arizona,4.0,"Yavapai County, AZ",4025.0,2005.0,2005.0,Feb,2.0,59.1137,32.6221
Arizona,4.0,"Yavapai County, AZ",4025.0,2005.0,2005.0,Mar,3.0,73.7623,36.8591
Arizona,4.0,"Yavapai County, AZ",4025.0,2005.0,2005.0,Apr,4.0,88.6323,41.3029
Arizona,4.0,"Yavapai County, AZ",4025.0,2005.0,2005.0,May,5.0,103.5064,52.1546
Arizona,4.0,"Yavapai County, AZ",4025.0,2005.0,2005.0,Jun,6.0,112.0294,58.8243
Arizona,4.0,"Yavapai County, AZ",4025.0,2005.0,2005.0,Jul,7.0,120.9231,66.3736
Arizona,4.0,"Yavapai County, AZ",4025.0,2005.0,2005.0,Aug,8.0,103.9714,64.3504
Arizona,4.0,"Yavapai County, AZ",4025.0,2005.0,2005.0,Sep,9.0,103.9225,58.5702
Arizona,4.0,"Yavapai County, AZ",4025.0,2005.0,2005.0,Oct,10.0,88.6581,50.5627
Arizona,4.0,"Yavapai County, AZ",4025.0,2005.0,2005.0,Nov,11.0,72.7624,38.0421
Arizona,4.0,"Yavapai County, AZ",4025.0,2005.0,2005.0,Dec,12.0,64.6013,29.9813
Arizona,4.0,"Yavapai County, AZ",4025.0,2006.0,2006.0,Jan,1.0,66.3139,29.785
Arizona,4.0,"Yavapai County, AZ",4025.0,2006.0,2006.0,Feb,2.0,75.6382,32.4116
Arizona,4.0,"Yavapai County, AZ",4025.0,2006.0,2006.0,Mar,3.0,73.2069,34.3283
Arizona,4.0,"Yavapai County, AZ",4025.0,2006.0,2006.0,Apr,4.0,93.6721,42.9469
Arizona,4.0,"Yavapai County, AZ",4025.0,2006.0,2006.0,May,5.0,111.785,53.6979
Arizona,4.0,"Yavapai County, AZ",4025.0,2006.0,2006.0,Jun,6.0,120.994,62.1456
Arizona,4.0,"Yavapai County, AZ",4025.0,2006.0,2006.0,Jul,7.0,116.6633,66.9729
Arizona,4.0,"Yavapai County, AZ",4025.0,2006.0,2006.0,Aug,8.0,107.5554,64.2761
Arizona,4.0,"Yavapai County, AZ",4025.0,2006.0,2006.0,Sep,9.0,97.3256,56.3535
Arizona,4.0,"Yavapai County, AZ",4025.0,2006.0,2006.0,Oct,10.0,83.7617,45.4415
Arizona,4.0,"Yavapai County, AZ",4025.0,2006.0,2006.0,Nov,11.0,76.2199,39.1052
Arizona,4.0,"Yavapai County, AZ",4025.0,2006.0,2006.0,Dec,12.0,63.6425,28.2366
Arizona,4.0,"Yavapai County, AZ",4025.0,2007.0,2007.0,Jan,1.0,59.3262,26.766
Arizona,4.0,"Yavapai County, AZ",4025.0,2007.0,2007.0,Feb,2.0,68.4988,32.3839
Arizona,4.0,"Yavapai County, AZ",4025.0,2007.0,2007.0,Mar,3.0,88.4503,38.746
Arizona,4.0,"Yavapai County, AZ",4025.0,2007.0,2007.0,Apr,4.0,95.2341,43.1538
Arizona,4.0,"Yavapai County, AZ",4025.0,2007.0,2007.0,May,5.0,109.9652,52.9475
Arizona,4.0,"Yavapai County, AZ",4025.0,2007.0,2007.0,Jun,6.0,120.8455,59.7678
Arizona,4.0,"Yavapai County, AZ",4025.0,2007.0,2007.0,Jul,7.0,120.915,66.8826
Arizona,4.0,"Yavapai County, AZ",4025.0,2007.0,2007.0,Aug,8.0,111.124,66.6612
Arizona,4.0,"Yavapai County, AZ",4025.0,2007.0,2007.0,Sep,9.0,103.659,59.8234
Arizona,4.0,"Yavapai County, AZ",4025.0,2007.0,2007.0,Oct,10.0,89.0516,48.4302
Arizona,4.0,"Yavapai County, AZ",4025.0,2007.0,2007.0,Nov,11.0,79.6448,42.0885
Arizona,4.0,"Yavapai County, AZ",4025.0,2007.0,2007.0,Dec,12.0,55.1247,28.9541
Arizona,4.0,"Yavapai County, AZ",4025.0,2008.0,2008.0,Jan,1.0,55.408,25.8233
Arizona,4.0,"Yavapai County, AZ",4025.0,2008.0,2008.0,Feb,2.0,65.0772,31.7559
Arizona,4.0,"Yavapai County, AZ",4025.0,2008.0,2008.0,Mar,3.0,83.5309,36.0172
Arizona,4.0,"Yavapai County, AZ",4025.0,2008.0,2008.0,Apr,4.0,96.5473,41.7701
Arizona,4.0,"Yavapai County, AZ",4025.0,2008.0,2008.0,May,5.0,105.2508,48.5567
Arizona,4.0,"Yavapai County, AZ",4025.0,2008.0,2008.0,Jun,6.0,119.3123,60.2783
Arizona,4.0,"Yavapai County, AZ",4025.0,2008.0,2008.0,Jul,7.0,115.2069,66.0202
Arizona,4.0,"Yavapai County, AZ",4025.0,2008.0,2008.0,Aug,8.0,109.7795,65.2503
Arizona,4.0,"Yavapai County, AZ",4025.0,2008.0,2008.0,Sep,9.0,103.6887,59.8483
Arizona,4.0,"Yavapai County, AZ",4025.0,2008.0,2008.0,Oct,10.0,93.5981,49.589
Arizona,4.0,"Yavapai County, AZ",4025.0,2008.0,2008.0,Nov,11.0,77.3713,40.5949
Arizona,4.0,"Yavapai County, AZ",4025.0,2008.0,2008.0,Dec,12.0,56.7788,31.9394
Arizona,4.0,"Yuma County, AZ",4027.0,2003.0,2003.0,Jan,1.0,84.5322,42.083
Arizona,4.0,"Yuma County, AZ",4027.0,2003.0,2003.0,Feb,2.0,82.7123,39.9678
Arizona,4.0,"Yuma County, AZ",4027.0,2003.0,2003.0,Mar,3.0,99.0551,45.9412
Arizona,4.0,"Yuma County, AZ",4027.0,2003.0,2003.0,Apr,4.0,108.1311,49.3452
Arizona,4.0,"Yuma County, AZ",4027.0,2003.0,2003.0,May,5.0,120.7163,59.1282
Arizona,4.0,"Yuma County, AZ",4027.0,2003.0,2003.0,Jun,6.0,131.1213,68.1769
Arizona,4.0,"Yuma County, AZ",4027.0,2003.0,2003.0,Jul,7.0,132.2315,77.0119
Arizona,4.0,"Yuma County, AZ",4027.0,2003.0,2003.0,Aug,8.0,127.4397,77.7357
Arizona,4.0,"Yuma County, AZ",4027.0,2003.0,2003.0,Sep,9.0,124.0828,74.0745
Arizona,4.0,"Yuma County, AZ",4027.0,2003.0,2003.0,Oct,10.0,112.9635,64.7354
Arizona,4.0,"Yuma County, AZ",4027.0,2003.0,2003.0,Nov,11.0,83.2426,42.1176
Arizona,4.0,"Yuma County, AZ",4027.0,2003.0,2003.0,Dec,12.0,76.0742,35.4308
Arizona,4.0,"Yuma County, AZ",4027.0,2004.0,2004.0,Jan,1.0,77.6558,37.8608
Arizona,4.0,"Yuma County, AZ",4027.0,2004.0,2004.0,Feb,2.0,83.2094,36.6384
Arizona,4.0,"Yuma County, AZ",4027.0,2004.0,2004.0,Mar,3.0,108.1084,53.393
Arizona,4.0,"Yuma County, AZ",4027.0,2004.0,2004.0,Apr,4.0,111.8805,54.054
Arizona,4.0,"Yuma County, AZ",4027.0,2004.0,2004.0,May,5.0,124.418,61.2517
Arizona,4.0,"Yuma County, AZ",4027.0,2004.0,2004.0,Jun,6.0,130.4722,67.4747
Arizona,4.0,"Yuma County, AZ",4027.0,2004.0,2004.0,Jul,7.0,131.8567,75.1932
Arizona,4.0,"Yuma County, AZ",4027.0,2004.0,2004.0,Aug,8.0,129.1546,76.4875
Arizona,4.0,"Yuma County, AZ",4027.0,2004.0,2004.0,Sep,9.0,120.8555,69.4088
Arizona,4.0,"Yuma County, AZ",4027.0,2004.0,2004.0,Oct,10.0,103.0623,56.5826
Arizona,4.0,"Yuma County, AZ",4027.0,2004.0,2004.0,Nov,11.0,77.4384,43.7262
Arizona,4.0,"Yuma County, AZ",4027.0,2004.0,2004.0,Dec,12.0,70.4717,38.3082
Arizona,4.0,"Yuma County, AZ",4027.0,2005.0,2005.0,Jan,1.0,71.9557,41.6885
Arizona,4.0,"Yuma County, AZ",4027.0,2005.0,2005.0,Feb,2.0,75.549,43.7065
Arizona,4.0,"Yuma County, AZ",4027.0,2005.0,2005.0,Mar,3.0,92.5914,46.988
Arizona,4.0,"Yuma County, AZ",4027.0,2005.0,2005.0,Apr,4.0,109.0681,51.7298
Arizona,4.0,"Yuma County, AZ",4027.0,2005.0,2005.0,May,5.0,121.8424,62.0849
Arizona,4.0,"Yuma County, AZ",4027.0,2005.0,2005.0,Jun,6.0,129.9155,69.885
Arizona,4.0,"Yuma County, AZ",4027.0,2005.0,2005.0,Jul,7.0,134.3975,78.6277
Arizona,4.0,"Yuma County, AZ",4027.0,2005.0,2005.0,Aug,8.0,126.433,78.1734
Arizona,4.0,"Yuma County, AZ",4027.0,2005.0,2005.0,Sep,9.0,123.6562,70.2725
Arizona,4.0,"Yuma County, AZ",4027.0,2005.0,2005.0,Oct,10.0,107.4299,60.5286
Arizona,4.0,"Yuma County, AZ",4027.0,2005.0,2005.0,Nov,11.0,90.5276,46.4679
Arizona,4.0,"Yuma County, AZ",4027.0,2005.0,2005.0,Dec,12.0,79.2943,37.5842
Arizona,4.0,"Yuma County, AZ",4027.0,2006.0,2006.0,Jan,1.0,81.0954,37.4898
Arizona,4.0,"Yuma County, AZ",4027.0,2006.0,2006.0,Feb,2.0,90.5084,40.2377
Arizona,4.0,"Yuma County, AZ",4027.0,2006.0,2006.0,Mar,3.0,94.7612,42.1926
Arizona,4.0,"Yuma County, AZ",4027.0,2006.0,2006.0,Apr,4.0,112.1072,52.0371
Arizona,4.0,"Yuma County, AZ",4027.0,2006.0,2006.0,May,5.0,126.7921,62.2316
Arizona,4.0,"Yuma County, AZ",4027.0,2006.0,2006.0,Jun,6.0,134.9836,73.045
Arizona,4.0,"Yuma County, AZ",4027.0,2006.0,2006.0,Jul,7.0,132.1686,80.349
Arizona,4.0,"Yuma County, AZ",4027.0,2006.0,2006.0,Aug,8.0,129.3481,77.2353
Arizona,4.0,"Yuma County, AZ",4027.0,2006.0,2006.0,Sep,9.0,117.7453,69.5271
Arizona,4.0,"Yuma County, AZ",4027.0,2006.0,2006.0,Oct,10.0,104.3554,56.1986
Arizona,4.0,"Yuma County, AZ",4027.0,2006.0,2006.0,Nov,11.0,93.2051,47.633
Arizona,4.0,"Yuma County, AZ",4027.0,2006.0,2006.0,Dec,12.0,77.3048,35.4774
Arizona,4.0,"Yuma County, AZ",4027.0,2007.0,2007.0,Jan,1.0,76.2983,33.4429
Arizona,4.0,"Yuma County, AZ",4027.0,2007.0,2007.0,Feb,2.0,88.5428,40.5728
Arizona,4.0,"Yuma County, AZ",4027.0,2007.0,2007.0,Mar,3.0,105.546,47.6439
Arizona,4.0,"Yuma County, AZ",4027.0,2007.0,2007.0,Apr,4.0,112.3518,52.2889
Arizona,4.0,"Yuma County, AZ",4027.0,2007.0,2007.0,May,5.0,124.3397,60.6179
Arizona,4.0,"Yuma County, AZ",4027.0,2007.0,2007.0,Jun,6.0,133.3798,68.4825
Arizona,4.0,"Yuma County, AZ",4027.0,2007.0,2007.0,Jul,7.0,131.1647,77.5326
Arizona,4.0,"Yuma County, AZ",4027.0,2007.0,2007.0,Aug,8.0,129.35,79.3767
Arizona,4.0,"Yuma County, AZ",4027.0,2007.0,2007.0,Sep,9.0,121.5898,71.3454
Arizona,4.0,"Yuma County, AZ",4027.0,2007.0,2007.0,Oct,10.0,107.1245,56.6682
Arizona,4.0,"Yuma County, AZ",4027.0,2007.0,2007.0,Nov,11.0,96.2605,49.0524
Arizona,4.0,"Yuma County, AZ",4027.0,2007.0,2007.0,Dec,12.0,69.5276,35.5525
Arizona,4.0,"Yuma County, AZ",4027.0,2008.0,2008.0,Jan,1.0,73.8035,35.4258
Arizona,4.0,"Yuma County, AZ",4027.0,2008.0,2008.0,Feb,2.0,86.6837,39.3999
Arizona,4.0,"Yuma County, AZ",4027.0,2008.0,2008.0,Mar,3.0,103.1507,45.5257
Arizona,4.0,"Yuma County, AZ",4027.0,2008.0,2008.0,Apr,4.0,113.0409,51.4044
Arizona,4.0,"Yuma County, AZ",4027.0,2008.0,2008.0,May,5.0,120.0025,58.3126
Arizona,4.0,"Yuma County, AZ",4027.0,2008.0,2008.0,Jun,6.0,133.3787,71.2407
Arizona,4.0,"Yuma County, AZ",4027.0,2008.0,2008.0,Jul,7.0,130.9518,77.4683
Arizona,4.0,"Yuma County, AZ",4027.0,2008.0,2008.0,Aug,8.0,126.5811,77.5029
Arizona,4.0,"Yuma County, AZ",4027.0,2008.0,2008.0,Sep,9.0,121.7348,73.8978
Arizona,4.0,"Yuma County, AZ",4027.0,2008.0,2008.0,Oct,10.0,109.2333,58.116
Arizona,4.0,"Yuma County, AZ",4027.0,2008.0,2008.0,Nov,11.0,91.468,48.3518
Arizona,4.0,"Yuma County, AZ",4027.0,2008.0,2008.0,Dec,12.0,71.7647,38.306
